Timestamp,BoomCylinder_LD,BoomCylinder_LE,BucketCylinder_LD,BucketCylinder_LE,FinalDrive_LD,FinalDrive_LE,PumpDrive_1,PumpDrive_2,ShellCylinder_LD,ShellCylinder_LE,StickCylinder_LD,StickCylinder_LE,SwingDrive_LD,SwingDrive_LE,SwingGear_1,SwingGear_2
25-Apr-2022 20:49:15,,,44.2,44.2,,,,,,,,,,,,
25-Apr-2022 20:51:12,60.4,60.4,,,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4
25-Apr-2022 20:52:15,,,42.9,42.9,,,,,,,,,,,,
25-Apr-2022 20:54:12,58.1,58.1,,,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1,58.1
25-Apr-2022 20:55:15,,,40.8,40.8,,,,,,,,,,,,
25-Apr-2022 20:57:12,55.8,55.8,,,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8,55.8
25-Apr-2022 20:58:15,,,38.3,38.3,,,,,,,,,,,,
25-Apr-2022 21:00:12,57.4,57.4,,,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4,57.4
25-Apr-2022 21:01:15,,,36.8,36.8,,,,,,,,,,,,
25-Apr-2022 21:03:12,58.6,58.6,,,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6
25-Apr-2022 21:04:15,,,38.7,38.7,,,,,,,,,,,,
25-Apr-2022 21:06:12,60.5,60.5,,,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5
25-Apr-2022 21:07:15,,,40.5,40.5,,,,,,,,,,,,
25-Apr-2022 21:09:12,63.0,63.0,,,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
25-Apr-2022 21:10:15,,,42.5,42.5,,,,,,,,,,,,
25-Apr-2022 21:12:12,62.4,62.4,,,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4,62.4
25-Apr-2022 21:13:15,,,43.3,43.3,,,,,,,,,,,,
25-Apr-2022 21:15:12,61.2,61.2,,,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2
25-Apr-2022 21:16:15,,,43.1,43.1,,,,,,,,,,,,
25-Apr-2022 21:18:12,60.1,60.1,,,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1,60.1
25-Apr-2022 21:19:15,,,42.1,42.1,,,,,,,,,,,,
25-Apr-2022 21:21:12,58.4,58.4,,,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4,58.4
25-Apr-2022 21:22:15,,,41.3,41.3,,,,,,,,,,,,
25-Apr-2022 21:24:12,56.8,56.8,,,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8,56.8
25-Apr-2022 21:25:15,,,40.7,40.7,,,,,,,,,,,,
25-Apr-2022 21:27:12,55.4,55.4,,,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4,55.4
25-Apr-2022 21:28:15,,,39.9,39.9,,,,,,,,,,,,
25-Apr-2022 21:30:12,53.4,53.4,,,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4,53.4
25-Apr-2022 21:31:15,,,39.0,39.0,,,,,,,,,,,,
25-Apr-2022 21:33:12,51.2,51.2,,,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2,51.2
25-Apr-2022 21:34:15,,,38.1,38.1,,,,,,,,,,,,
25-Apr-2022 21:36:12,49.9,49.9,,,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9,49.9
25-Apr-2022 21:37:15,,,37.4,37.4,,,,,,,,,,,,
25-Apr-2022 21:39:12,48.2,48.2,,,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2,48.2
25-Apr-2022 21:40:15,,,36.7,36.7,,,,,,,,,,,,
25-Apr-2022 21:42:12,47.0,47.0,,,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
25-Apr-2022 21:43:15,,,36.1,36.1,,,,,,,,,,,,
25-Apr-2022 21:45:12,46.1,46.1,,,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1,46.1
25-Apr-2022 21:46:15,,,35.6,35.6,,,,,,,,,,,,
25-Apr-2022 21:48:12,44.9,44.9,,,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9,44.9
25-Apr-2022 21:49:15,,,35.2,35.2,,,,,,,,,,,,
25-Apr-2022 21:51:12,43.8,43.8,,,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8
25-Apr-2022 21:52:15,,,34.8,34.8,,,,,,,,,,,,
25-Apr-2022 21:54:12,43.3,43.3,,,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3,43.3
25-Apr-2022 21:55:15,,,34.4,34.4,,,,,,,,,,,,
25-Apr-2022 21:57:12,42.5,42.5,,,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5,42.5
25-Apr-2022 21:58:15,,,34.0,34.0,,,,,,,,,,,,
25-Apr-2022 22:00:12,42.0,42.0,,,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
25-Apr-2022 22:01:15,,,33.6,33.6,,,,,,,,,,,,
25-Apr-2022 22:03:12,41.2,41.2,,,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2,41.2
25-Apr-2022 22:04:15,,,33.4,33.4,,,,,,,,,,,,
25-Apr-2022 22:06:12,40.3,40.3,,,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3,40.3
25-Apr-2022 22:07:15,,,33.2,33.2,,,,,,,,,,,,
25-Apr-2022 22:09:12,39.6,39.6,,,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6,39.6
25-Apr-2022 22:10:15,,,32.9,32.9,,,,,,,,,,,,
25-Apr-2022 22:12:12,39.0,39.0,,,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
25-Apr-2022 22:13:15,,,32.7,32.7,,,,,,,,,,,,
25-Apr-2022 22:15:12,38.2,38.2,,,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2,38.2
25-Apr-2022 22:16:15,,,32.4,32.4,,,,,,,,,,,,
25-Apr-2022 22:18:12,37.6,37.6,,,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6
25-Apr-2022 22:19:15,,,32.1,32.1,,,,,,,,,,,,
25-Apr-2022 22:21:12,37.2,37.2,,,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2,37.2
25-Apr-2022 22:22:15,,,31.9,31.9,,,,,,,,,,,,
25-Apr-2022 22:24:12,36.6,36.6,,,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6
25-Apr-2022 22:25:15,,,31.7,31.7,,,,,,,,,,,,
25-Apr-2022 22:27:12,36.1,36.1,,,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1,36.1
25-Apr-2022 22:28:15,,,31.4,31.4,,,,,,,,,,,,
25-Apr-2022 22:30:12,35.5,35.5,,,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5,35.5
25-Apr-2022 22:31:15,,,31.1,31.1,,,,,,,,,,,,
25-Apr-2022 22:33:12,35.2,35.2,,,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2
25-Apr-2022 22:34:15,,,31.0,31.0,,,,,,,,,,,,
25-Apr-2022 22:36:12,34.8,34.8,,,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8,34.8
25-Apr-2022 22:37:15,,,30.7,30.7,,,,,,,,,,,,
25-Apr-2022 22:39:12,34.3,34.3,,,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3,34.3
25-Apr-2022 22:40:15,,,30.6,30.6,,,,,,,,,,,,
25-Apr-2022 22:42:12,33.8,33.8,,,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8
25-Apr-2022 22:43:15,,,30.3,30.3,,,,,,,,,,,,
25-Apr-2022 22:45:12,33.9,33.9,,,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9
25-Apr-2022 22:46:15,,,30.2,30.2,,,,,,,,,,,,
25-Apr-2022 22:48:12,33.8,33.8,,,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8
25-Apr-2022 22:49:15,,,30.1,30.1,,,,,,,,,,,,
25-Apr-2022 22:51:12,33.8,33.8,,,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8,33.8
25-Apr-2022 22:52:15,,,30.1,30.1,,,,,,,,,,,,
25-Apr-2022 22:54:12,33.7,33.7,,,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7,33.7
25-Apr-2022 22:55:15,,,30.1,30.1,,,,,,,,,,,,
25-Apr-2022 22:57:12,33.1,33.1,,,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1,33.1
25-Apr-2022 22:58:15,,,30.0,30.0,,,,,,,,,,,,
25-Apr-2022 23:00:12,32.9,32.9,,,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9
25-Apr-2022 23:01:15,,,29.8,29.8,,,,,,,,,,,,
25-Apr-2022 23:03:12,32.7,32.7,,,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7
25-Apr-2022 23:04:15,,,29.7,29.7,,,,,,,,,,,,
25-Apr-2022 23:06:12,32.4,32.4,,,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4,32.4
25-Apr-2022 23:07:15,,,29.6,29.6,,,,,,,,,,,,
25-Apr-2022 23:09:12,32.2,32.2,,,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2
25-Apr-2022 23:10:15,,,29.5,29.5,,,,,,,,,,,,
25-Apr-2022 23:12:12,32.1,32.1,,,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1
25-Apr-2022 23:13:15,,,29.4,29.4,,,,,,,,,,,,
25-Apr-2022 23:15:12,32.0,32.0,,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0
25-Apr-2022 23:16:15,,,29.3,29.3,,,,,,,,,,,,
25-Apr-2022 23:18:12,31.8,31.8,,,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8
25-Apr-2022 23:19:15,,,29.4,29.4,,,,,,,,,,,,
25-Apr-2022 23:21:12,31.7,31.7,,,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7,31.7
25-Apr-2022 23:22:15,,,29.4,29.4,,,,,,,,,,,,
25-Apr-2022 23:24:12,31.6,31.6,,,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6,31.6
25-Apr-2022 23:25:15,,,29.3,29.3,,,,,,,,,,,,
25-Apr-2022 23:27:12,33.2,33.2,,,33.2,33.2,33.2,33.2,33.2,33.2,33.2,33.2,33.2,33.2,33.2,33.2
25-Apr-2022 23:28:15,,,29.1,29.1,,,,,,,,,,,,
25-Apr-2022 23:30:12,36.9,36.9,,,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9,36.9
25-Apr-2022 23:31:15,,,28.9,28.9,,,,,,,,,,,,
25-Apr-2022 23:33:12,43.8,43.8,,,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8,43.8
25-Apr-2022 23:34:15,,,29.9,29.9,,,,,,,,,,,,
25-Apr-2022 23:36:12,47.6,47.6,,,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
25-Apr-2022 23:37:15,,,34.0,34.0,,,,,,,,,,,,
25-Apr-2022 23:39:12,49.1,49.1,,,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1
25-Apr-2022 23:40:15,,,36.2,36.2,,,,,,,,,,,,
25-Apr-2022 23:42:12,48.8,48.8,,,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8
25-Apr-2022 23:43:15,,,36.2,36.2,,,,,,,,,,,,
25-Apr-2022 23:45:12,51.0,51.0,,,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0,51.0
25-Apr-2022 23:46:15,,,35.1,35.1,,,,,,,,,,,,
25-Apr-2022 23:48:12,53.8,53.8,,,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8,53.8
25-Apr-2022 23:49:15,,,37.5,37.5,,,,,,,,,,,,
25-Apr-2022 23:51:12,56.3,56.3,,,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3,56.3
25-Apr-2022 23:52:15,,,40.5,40.5,,,,,,,,,,,,
25-Apr-2022 23:54:12,58.7,58.7,,,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7,58.7
25-Apr-2022 23:55:15,,,42.4,42.4,,,,,,,,,,,,
25-Apr-2022 23:57:12,59.7,59.7,,,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7
25-Apr-2022 23:58:15,,,44.0,44.0,,,,,,,,,,,,
26-Apr-2022 00:00:12,58.3,58.3,,,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3,58.3
26-Apr-2022 00:01:15,,,43.0,43.0,,,,,,,,,,,,
26-Apr-2022 00:03:12,58.9,58.9,,,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9,58.9
26-Apr-2022 00:04:15,,,41.8,41.8,,,,,,,,,,,,
26-Apr-2022 00:06:12,59.2,59.2,,,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2,59.2
26-Apr-2022 00:07:15,,,42.1,42.1,,,,,,,,,,,,
26-Apr-2022 00:09:12,59.7,59.7,,,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7,59.7
26-Apr-2022 00:10:15,,,42.8,42.8,,,,,,,,,,,,
26-Apr-2022 00:12:12,59.8,59.8,,,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8,59.8
26-Apr-2022 00:13:15,,,43.1,43.1,,,,,,,,,,,,
26-Apr-2022 00:15:12,60.3,60.3,,,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3
26-Apr-2022 00:16:15,,,43.0,43.0,,,,,,,,,,,,
26-Apr-2022 00:18:12,61.1,61.1,,,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1,61.1
26-Apr-2022 00:19:15,,,43.0,43.0,,,,,,,,,,,,
26-Apr-2022 00:21:12,60.3,60.3,,,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3,60.3
26-Apr-2022 00:22:15,,,42.7,42.7,,,,,,,,,,,,
26-Apr-2022 00:24:12,60.2,60.2,,,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2,60.2
26-Apr-2022 00:25:15,,,41.5,41.5,,,,,,,,,,,,
26-Apr-2022 00:27:12,60.5,60.5,,,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5,60.5
26-Apr-2022 00:28:15,,,41.7,41.7,,,,,,,,,,,,
26-Apr-2022 00:30:12,60.4,60.4,,,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4
26-Apr-2022 00:31:15,,,41.9,41.9,,,,,,,,,,,,
26-Apr-2022 00:33:12,61.8,61.8,,,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8,61.8
26-Apr-2022 00:34:15,,,41.9,41.9,,,,,,,,,,,,
26-Apr-2022 00:36:12,61.4,61.4,,,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4,61.4
26-Apr-2022 00:37:15,,,42.7,42.7,,,,,,,,,,,,
26-Apr-2022 00:39:12,61.7,61.7,,,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7,61.7
26-Apr-2022 00:40:15,,,41.2,41.2,,,,,,,,,,,,
26-Apr-2022 00:42:12,62.2,62.2,,,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2,62.2
26-Apr-2022 00:43:15,,,41.3,41.3,,,,,,,,,,,,
26-Apr-2022 00:45:12,61.2,61.2,,,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2,61.2
26-Apr-2022 00:46:15,,,40.8,40.8,,,,,,,,,,,,
26-Apr-2022 00:48:12,59.6,59.6,,,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6,59.6
26-Apr-2022 00:49:15,,,39.6,39.6,,,,,,,,,,,,
26-Apr-2022 00:51:12,58.6,58.6,,,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6,58.6
26-Apr-2022 00:52:15,,,38.0,38.0,,,,,,,,,,,,
26-Apr-2022 00:54:12,56.7,56.7,,,56.7,56.7,56.7,56.7,56.7,56.7,56.7,56.7,56.7,56.7,56.7,56.7
26-Apr-2022 00:55:15,,,36.4,36.4,,,,,,,,,,,,
26-Apr-2022 00:57:12,55.3,55.3,,,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3,55.3
26-Apr-2022 00:58:15,,,34.8,34.8,,,,,,,,,,,,
26-Apr-2022 01:00:12,54.4,54.4,,,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4
26-Apr-2022 01:01:15,,,33.4,33.4,,,,,,,,,,,,
26-Apr-2022 01:03:12,53.9,53.9,,,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9,53.9
26-Apr-2022 01:04:15,,,32.2,32.2,,,,,,,,,,,,
26-Apr-2022 01:06:12,53.3,53.3,,,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3,53.3
26-Apr-2022 01:07:15,,,31.3,31.3,,,,,,,,,,,,
26-Apr-2022 01:09:12,52.5,52.5,,,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
26-Apr-2022 01:10:15,,,30.8,30.8,,,,,,,,,,,,
26-Apr-2022 01:12:12,51.5,51.5,,,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5
26-Apr-2022 01:13:15,,,30.3,30.3,,,,,,,,,,,,
26-Apr-2022 01:15:12,50.5,50.5,,,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5,50.5
26-Apr-2022 01:16:15,,,29.8,29.8,,,,,,,,,,,,
26-Apr-2022 01:18:12,50.3,50.3,,,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3,50.3
26-Apr-2022 01:19:15,,,29.5,29.5,,,,,,,,,,,,
26-Apr-2022 01:21:12,50.0,50.0,,,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
26-Apr-2022 01:22:15,,,29.3,29.3,,,,,,,,,,,,
26-Apr-2022 01:24:12,49.5,49.5,,,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5,49.5
26-Apr-2022 01:25:15,,,29.0,29.0,,,,,,,,,,,,
26-Apr-2022 01:27:12,48.8,48.8,,,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8,48.8
26-Apr-2022 01:28:15,,,28.9,28.9,,,,,,,,,,,,
26-Apr-2022 01:30:12,49.1,49.1,,,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1
26-Apr-2022 01:31:15,,,28.7,28.7,,,,,,,,,,,,
26-Apr-2022 01:33:12,49.0,49.0,,,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0
26-Apr-2022 01:34:15,,,28.7,28.7,,,,,,,,,,,,
26-Apr-2022 01:36:12,49.3,49.3,,,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3,49.3
26-Apr-2022 01:37:15,,,28.6,28.6,,,,,,,,,,,,
26-Apr-2022 01:39:12,49.6,49.6,,,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6,49.6
26-Apr-2022 01:40:15,,,28.6,28.6,,,,,,,,,,,,
26-Apr-2022 01:42:12,49.1,49.1,,,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1,49.1
26-Apr-2022 01:43:15,,,28.6,28.6,,,,,,,,,,,,
26-Apr-2022 01:45:12,48.5,48.5,,,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5,48.5
26-Apr-2022 01:46:15,,,28.6,28.6,,,,,,,,,,,,
26-Apr-2022 01:48:12,47.6,47.6,,,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6,47.6
26-Apr-2022 01:49:15,,,28.6,28.6,,,,,,,,,,,,
26-Apr-2022 01:51:12,46.2,46.2,,,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2,46.2
26-Apr-2022 01:52:15,,,28.5,28.5,,,,,,,,,,,,
26-Apr-2022 01:54:12,45.6,45.6,,,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6,45.6
26-Apr-2022 01:55:15,,,28.6,28.6,,,,,,,,,,,,
26-Apr-2022 01:57:12,44.8,44.8,,,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8,44.8
26-Apr-2022 01:58:15,,,28.5,28.5,,,,,,,,,,,,
26-Apr-2022 02:00:12,43.6,43.6,,,43.6,43.6,43.6,43.6,43.6,43.6,43.6,43.6,43.6,43.6,43.6,43.6
26-Apr-2022 02:01:15,,,28.5,28.5,,,,,,,,,,,,
26-Apr-2022 02:03:12,42.7,42.7,,,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
26-Apr-2022 02:04:15,,,28.5,28.5,,,,,,,,,,,,
26-Apr-2022 02:06:12,41.8,41.8,,,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8,41.8
26-Apr-2022 02:07:15,,,28.5,28.5,,,,,,,,,,,,
26-Apr-2022 02:09:12,40.7,40.7,,,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7,40.7
26-Apr-2022 02:10:15,,,28.5,28.5,,,,,,,,,,,,
26-Apr-2022 02:12:12,40.1,40.1,,,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1,40.1
26-Apr-2022 02:13:15,,,28.4,28.4,,,,,,,,,,,,
26-Apr-2022 02:15:12,39.2,39.2,,,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2,39.2
26-Apr-2022 02:16:15,,,28.4,28.4,,,,,,,,,,,,
26-Apr-2022 02:18:12,38.8,38.8,,,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8,38.8
26-Apr-2022 02:19:15,,,28.4,28.4,,,,,,,,,,,,
26-Apr-2022 02:21:12,38.1,38.1,,,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1,38.1
26-Apr-2022 02:22:15,,,28.4,28.4,,,,,,,,,,,,
26-Apr-2022 02:24:12,37.6,37.6,,,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6,37.6
26-Apr-2022 02:25:15,,,28.4,28.4,,,,,,,,,,,,
26-Apr-2022 02:27:12,36.6,36.6,,,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6,36.6
26-Apr-2022 02:28:15,,,28.4,28.4,,,,,,,,,,,,
26-Apr-2022 02:30:12,36.3,36.3,,,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
26-Apr-2022 02:31:15,,,28.3,28.3,,,,,,,,,,,,
26-Apr-2022 02:33:12,35.9,35.9,,,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9,35.9
26-Apr-2022 02:34:15,,,28.4,28.4,,,,,,,,,,,,
26-Apr-2022 02:36:12,35.4,35.4,,,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4,35.4
26-Apr-2022 02:37:15,,,28.3,28.3,,,,,,,,,,,,
26-Apr-2022 02:39:12,34.9,34.9,,,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9,34.9
26-Apr-2022 02:40:15,,,28.2,28.2,,,,,,,,,,,,
26-Apr-2022 02:42:12,34.4,34.4,,,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4,34.4
26-Apr-2022 02:43:15,,,28.2,28.2,,,,,,,,,,,,
26-Apr-2022 02:45:12,34.2,34.2,,,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2,34.2
26-Apr-2022 02:46:15,,,28.2,28.2,,,,,,,,,,,,
26-Apr-2022 02:48:12,33.9,33.9,,,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9,33.9
26-Apr-2022 02:49:15,,,28.2,28.2,,,,,,,,,,,,
26-Apr-2022 02:51:12,33.4,33.4,,,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4,33.4
26-Apr-2022 02:52:15,,,28.1,28.1,,,,,,,,,,,,
26-Apr-2022 02:54:12,32.9,32.9,,,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9,32.9
26-Apr-2022 02:55:15,,,28.1,28.1,,,,,,,,,,,,
26-Apr-2022 02:57:12,32.7,32.7,,,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7,32.7
26-Apr-2022 02:58:15,,,28.0,28.0,,,,,,,,,,,,
26-Apr-2022 03:00:12,32.2,32.2,,,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2,32.2
26-Apr-2022 03:01:15,,,28.0,28.0,,,,,,,,,,,,
26-Apr-2022 03:03:12,32.1,32.1,,,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1
26-Apr-2022 03:04:15,,,27.9,27.9,,,,,,,,,,,,
